filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000000476767.jpg,84017,"{""width"":640,""height"":427}",1,0,"{""name"":""polygon"",""all_points_x"":[420.13,427.86,443.32,455.35,479.41,492.3,506.9,512.06,524.08,530.96,532.68,535.25,535.25,535.25,535.25,533.54,531.82,536.11,541.27,542.99,545.56,548.14,554.15,569.62,582.51,589.38,591.96,585.08,583.37,579.93,575.63,571.34,552.44,543.85,536.97,530.96,530.1,507.76,494.87,480.27,469.96,460.51,457.93,434.73,413.25,408.96,400.37,394.35,379.75,377.17,371.15,363.42,333.35,309.3,286.96,257.75,224.24,208.77,178.7,155.51,135.75,121.14,118.56,118.56,118.56,119.42,118.56,106.54,80.76,54.13,37.8,18.9,14.61,8.59,6.01,9.45,16.32,31.79,52.41,60.14,67.87,78.18,93.65,103.96,115.13,124.58,136.61,149.49,156.37,164.96,168.39,172.69,158.94,160.66,163.24,163.24,167.54,155.51,138.32,131.45,127.15,124.58,119.42,113.41,109.97,108.25,108.25,109.97,109.97,110.83,116.85,124.58,134.03,139.18,143.48,145.2,147.77,151.21,156.37,158.08,158.08,158.94,164.1,172.69,189.87,216.51,225.96,233.69,237.99,243.14,250.87,256.03,258.61,259.46,283.52,304.14,322.18,328.2,345.38,356.55,367.72,373.73,378.03,378.89,384.04,387.48,408.1,417.55],""all_points_y"":[191.67,214.01,234.63,244.94,250.96,253.53,253.53,253.53,244.94,237.21,228.62,208.86,195.97,189.96,177.93,170.2,165.04,157.31,149.58,140.13,133.25,128.96,128.1,127.24,123.8,117.79,112.63,89.44,79.13,74.83,67.96,65.38,63.66,62.8,61.08,61.08,61.08,46.48,38.74,31.01,31.01,28.44,28.44,18.13,22.42,21.56,20.7,20.7,26.72,29.29,31.01,34.45,37.89,42.18,47.34,57.65,78.27,81.7,99.74,124.66,147.86,170.2,182.22,191.67,197.69,208,214.87,230.34,251.82,268.14,283.6,313.67,330,346.32,351.48,356.63,350.62,339.45,314.53,303.36,294.77,285.32,276.73,269,259.55,248.38,241.51,242.36,246.66,250.1,250.1,251.82,277.59,284.46,289.62,294.77,292.2,302.51,330,340.31,342.89,347.18,356.63,363.51,372.1,380.69,390.14,396.15,402.17,409.04,410.76,413.34,411.62,408.18,402.17,392.72,386.7,380.69,371.24,364.36,360.07,360.07,360.07,347.18,330,305.94,296.49,292.2,285.32,277.59,272.44,266.42,265.56,270.72,256.11,244.94,236.35,234.63,221.74,214.87,206.28,200.27,194.25,194.25,188.24,183.94,189.96,192.53]}","{""category"":""dog""}"
000000112830.jpg,160973,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[186.01,187.82,188.42,189.32,191.13,193.85,197.46,201.98,206.81,210.72,216.75,226.7,229.41,236.04,239.06,247.5,252.92,260.46,265.58,271.01,276.73,280.35,285.47,287.58,290,290.9,292.1,289.69,281.56,274.32,267.99,264.38,258.05,267.09,261.96,251.11,245.39,244.18,237.85,231.82,227.6,223.99,215.25,210.42,202.29,195.96,188.42,186.61,187.22],""all_points_y"":[407.87,404.25,403.35,399.73,394.91,391.29,387.67,385.86,385.56,384.66,384.36,384.96,384.36,381.34,379.84,381.04,381.95,380.44,380.74,383.15,383.75,384.66,387.07,388.88,391.59,398.52,403.65,406.06,408.47,406.96,407.56,408.47,408.47,409.07,413.89,417.21,418.72,420.53,422.33,421.13,420.22,417.81,418.42,417.51,414.2,413.29,412.09,409.37,408.77]}","{""category"":""dog""}"
000000571823.jpg,152117,"{""width"":333,""height"":500}",1,0,"{""name"":""polygon"",""all_points_x"":[21.13,38.23,45.27,40.24,44.27,46.28,52.31,56.34,62.37,76.46,83.5,94.57,97.59,100.6,114.69,132.8,129.78,137.83,151.91,171.03,196.18,200.2,207.24,212.27,222.33,230.38,240.44,242.45,242.45,250.5,252.52,248.49,243.46,242.45,245.47,250.5,250.5,240.44,240.44,240.44,235.41,224.35,220.32,223.34,228.37,230.38,231.39,233.4,223.34,212.27,212.27,211.27,208.25,203.22,200.2,187.12,175.05,159.96,151.91,149.9,150.91,152.92,155.94,153.92,153.92,152.92,139.84,137.83,138.83,141.85,142.86,140.85,138.83,129.78,124.75,127.77,127.77,120.72,119.72,111.67,105.63,96.58,100.6,114.69,114.69,113.68,99.6,91.55,89.54,83.5,70.42,66.4,56.34,48.29,35.21,29.18,22.13,23.14],""all_points_y"":[349.19,336.11,327.06,313.98,306.94,304.93,291.85,288.83,284.81,283.8,283.8,284.81,288.83,294.87,302.91,306.94,309.96,305.93,302.91,301.91,297.88,295.87,292.85,282.79,276.76,283.8,292.85,300.9,312.97,324.04,334.1,344.16,357.24,375.35,389.43,398.49,406.54,420.62,432.69,435.71,440.74,438.73,435.71,425.65,423.64,415.59,401.51,396.48,386.42,377.36,369.31,359.25,357.24,351.2,354.22,362.27,366.29,369.31,375.35,376.35,386.42,401.51,419.61,434.7,445.77,455.83,460.86,456.84,448.79,435.71,431.69,414.58,400.5,390.44,383.4,404.52,408.55,411.57,416.6,421.63,418.61,411.57,403.52,404.52,397.48,387.42,370.32,362.27,353.22,341.14,346.17,346.17,345.17,353.22,359.25,357.24,353.22,350.2]}","{""category"":""dog""}"
000000443363.jpg,100996,"{""width"":640,""height"":425}",2,0,"{""name"":""polygon"",""all_points_x"":[410.26,409.68,410.26,411.8,411.67,412.12,412.12,413.86,414.77,415.5,416.5,417.6,415.5,414.22,413.67,412.58,413.31,416.8,418.66,420.01,422.7,426.42,428.69,432.83,436.96,440.58,440.17,440.17,441.72,443.37,447.92,453.5,456.91,460.74,468.08,473.35,475.83,476.45,477.48,478.93,480.58,485.85,492.78,498.26,503.12,506.94,510.56,514.07,517.18,519.97,520.5,519.43,518.18,517.42,517.67,518.3,519.37,520.62,521.44,522.76,522.51,521.63,520.18,518.49,519.12,519.56,518.62,517.42,516.23,515.98,514.98,512.03,509.64,508.01,506.5,504.94,503.93,503.68,502.93,502.11,501.36,500.48,499.16,498.53,498.22,498.09,496.53,495.52,494.96,494.58,494.14,493.2,492.26,492.32,492.57,492.57,493.39,493.83,493.33,492.57,491.63,491.07,490.82,490.56,489.94,489.81,489.43,489.23,489.67,490.55,491.87,493.87,495.32,496.57,498.17,499.88,500.8,502.22,502.79,502.22,501.08,498.81,496.39,494.26,492.98,492.41,491.06,489.92,488.71,487.08,485.87,484.73,484.31,484.38,484.45,486.37,487.65,488,488.64,489.57,490.78,491.2,491.42,490.78,489,487.65,485.87,484.09,481.82,482.17,481.11,479.47,478.33,478.69,478.62,478.55,477.98,477.48,476.84,476.27,475.85,475.49,475.21,474.85,473,469.53,463.17,458.5,457.13,457.37,458.98,459.71,458.66,457.53,454.47,453.83,453.83,453.67,452.54,449.88,447.22,445.96,446.6,447.79,447.06,444.78,443.86,443.5,441.67,440.03,437.29,434.37,431.18,429.54,427.07,423.61,421.78,421.32,420.19,417.99,416.4,415.32,414.84,415.49,416.74,417.21,416.95,415.18,413.8,412.29,410.26,409.92],""all_points_y"":[358.75,355.47,353.54,350.07,346.89,344.43,343.24,342.14,341.23,340.59,337.31,333.66,328.55,327.36,325.81,323.9,319.97,316.2,314.03,312.28,311.35,310.93,309.38,308.66,307.31,305.87,304.21,302.04,301.42,300.7,299.98,299.46,298.63,296.77,295.53,295.53,296.87,298.53,298.94,297.49,297.39,297.49,297.29,296.98,296.87,296.87,297.39,301.01,306.59,310.73,311.96,312.72,312.91,313.97,315.23,317.11,318.62,320.18,321.13,322.44,324.26,324.83,325.02,325.9,326.84,327.97,328.47,328.47,328.09,327.4,327.4,327.15,326.4,325.21,323.89,323.7,324.64,326.4,327.97,329.66,330.92,331.54,331.1,330.04,327.97,326.21,327.72,328.03,329.1,329.6,332.23,332.17,331.79,330.79,329.54,328.03,326.9,325.9,324.95,324.33,324.2,324.26,325.64,325.96,326.27,326.27,326.52,329.85,332.99,335.75,338.33,342.84,344.6,345.86,346.03,346.17,346.88,347.38,348.8,350.15,350.58,351.15,351.36,351.36,351.01,350.08,348.31,346.39,345.53,342.97,341.41,339.85,341.55,344.4,346.88,348.09,348.66,347.03,346.53,346.53,347.95,349.16,350.79,351.65,352.07,351.93,352.07,352.36,352.36,350.79,349.73,349.09,348.66,347.95,345.89,344.89,343.33,342.26,341.05,339.63,338.35,336.79,334.3,333.45,333.45,333.45,333.04,332.24,333.28,342.14,343.11,343.92,344.16,344.24,343.59,341.98,339,331.43,329.9,330.06,331.03,332.47,334.75,337.49,339.5,339.95,338.77,335.85,334.75,335.21,334.66,335.67,336.3,340.05,341.6,343.33,345.43,346.06,347.06,348.31,350.72,352.06,355.17,355.56,357.55,358.45,359.23,359.62,359.84,359.84,359.92,359.88]}","{""category"":""dog""}"
000000443363.jpg,100996,"{""width"":640,""height"":425}",2,1,"{""name"":""polygon"",""all_points_x"":[280.7,290.64,289.45,293.03,306.16,351.91,355.49,356.29,374.59,382.15,382.15,387.71,380.95,371.01,371.01,378.96,378.56,377.77,374.19,372.99,371.8,372.6,367.43,361.46,361.06,359.47,359.07,360.26,365.04,365.83,357.08,351.11,349.92,342.76,328.04,330.03,325.65,325.65,320.08,316.5,308.55,300.59,289.45,283.88],""all_points_y"":[353.63,338.91,325.38,318.62,312.25,301.51,296.34,293.16,291.17,295.94,301.11,307.08,311.85,307.88,310.26,321.4,325.38,326.57,334.13,356.41,356.41,330.15,324.58,323.39,331.75,338.51,351.24,358.8,358.8,362.38,363.17,354.42,335.72,338.11,338.11,354.02,353.63,337.71,334.93,338.51,333.34,343.68,351.64,356.01]}","{""category"":""dog""}"
000000042225.jpg,187142,"{""width"":425,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[139.64,162.91,174.55,186.18,200.4,219.8,232.73,237.9,237.9,224.97,221.09,231.43,210.75,214.63,202.99,197.82,199.11,191.35,197.82,179.72,173.25,177.13,177.13,164.2,156.44,168.08,146.1,138.34,148.69,140.93,111.19,108.61,112.48,122.83],""all_points_y"":[354.26,352.97,342.63,341.33,338.75,341.33,341.33,352.97,359.43,362.02,369.78,387.88,395.64,427.96,427.96,427.96,408.57,417.62,438.3,438.3,426.67,412.44,404.69,404.69,416.32,435.72,433.13,417.62,402.1,394.34,389.17,371.07,354.26,352.97]}","{""category"":""dog""}"
000000428366.jpg,205432,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[115.07,124.12,106.02,106.02,124.12,138.34,148.69,160.32,171.96,179.72,188.77,187.47,183.6,173.25,177.13,169.37,159.03,146.1,138.34,139.64,129.29,124.12,116.36],""all_points_y"":[461.58,434.42,438.3,413.74,402.1,385.29,385.29,364.61,372.36,369.78,385.29,400.81,424.08,440.89,460.28,469.33,457.7,460.28,453.82,442.18,460.28,469.33,465.45]}","{""category"":""dog""}"
000000360128.jpg,247161,"{""width"":481,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[188.77,157.74,143.52,125.41,118.95,135.76,162.91,190.06,210.75,245.66,288.32,316.77,342.63,365.9,369.78,367.19,368.48,365.9,365.9,371.07,367.19,362.02,341.33,330.99,311.6,310.3,293.49,259.88,267.64,243.07,226.26,219.8,222.38,206.87,187.47,183.6,181.01,197.82,193.94,195.23,188.77],""all_points_y"":[159.93,144.41,125.02,126.31,114.68,96.57,79.77,69.42,69.42,59.08,43.56,48.74,56.49,74.59,97.87,105.63,136.66,157.34,157.34,198.72,228.45,278.88,344.82,396.53,443.08,475.4,509.02,514.19,562.03,582.72,562.03,528.41,487.04,444.37,421.1,377.14,352.57,331.89,236.21,183.2,162.51]}","{""category"":""dog""}"
000000515777.jpg,135849,"{""width"":640,""height"":480}",2,0,"{""name"":""polygon"",""all_points_x"":[182.25,186.45,189.72,192.99,196.25,203.72,206.52,207.46,207.92,209.32,215.39,229.86,237.33,242,253.2,260.2,272.34,285.87,303.15,310.61,326.02,333.49,338.15,337.22,333.95,320.42,302.21,301.28,298.01,291.48,282.14,271.4,262.54,247.13,243.87,237.33,228.46,228,215.86,207.92,202.32,195.32,183.65,182.72,190.65,192.52,195.32,204.19,212.12,202.79,199.06,194.39,185.05,172.45,170.12,169.18,164.51,161.71,161.71,170.58,177.58,183.19],""all_points_y"":[207.49,207.49,207.49,207.02,205.62,208.42,209.82,214.49,221.02,227.09,230.83,231.29,231.29,228.49,221.96,219.62,221.49,226.62,228.49,238.29,243.89,254.16,263.97,277.5,288.24,297.57,292.44,284.04,278.44,274.7,271.43,268.63,266.77,266.77,269.57,273.77,279.84,284.97,290.1,293.84,303.64,310.18,304.11,296.17,291.51,290.1,287.77,281.7,276.1,270.97,269.57,263.03,259.76,256.96,249.5,242.03,234.09,225.22,221.49,213.09,209.82,209.35]}","{""category"":""dog""}"
000000515777.jpg,135849,"{""width"":640,""height"":480}",2,1,"{""name"":""polygon"",""all_points_x"":[405.68,395.35,386.06,385.03,381.94,379.87,377.81,377.81,362.32,364.39,364.39,364.39,368.52,382.97,382.97,362.32,353.03,343.74,322.06,321.03,313.81,321.03,336.52,344.77,341.68,340.65,353.03,369.55,375.74,379.87,387.1,393.29,396.39,398.45,387.1,376.77,370.58,355.1,354.06,345.81,344.77,352,367.48,395.35,399.48,404.65,412.9,424.26,426.32,439.74,454.19,462.45,473.81,481.03,482.06,482.06,480,477.94,475.87,453.16,429.42],""all_points_y"":[395.35,400.52,406.71,412.9,436.65,448,460.39,467.61,445.94,424.26,401.55,395.35,390.19,375.74,372.65,373.68,372.65,367.48,359.23,356.13,342.71,328.26,333.42,347.87,329.29,312.77,315.87,326.19,339.61,340.65,341.68,341.68,332.39,327.23,322.06,320,316.9,307.61,300.39,291.1,282.84,273.55,273.55,283.87,286.97,288,284.9,266.32,266.32,266.32,266.32,268.39,272.52,290.06,300.39,310.71,335.48,342.71,350.97,371.61,387.1]}","{""category"":""dog""}"
000000290432.jpg,322347,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[212.01,223.59,223.59,230.72,230.72,223.59,222.7,224.48,224.48,212.01,210.23,191.51,189.73,180.82,179.04,177.26,176.37,169.24,168.35,162.11,162.11,162.11,141.62,122.01,122.01,144.29,144.29,158.55,158.55,151.42,147.85,169.24,169.24,193.3,206.02,213.99,231.15,283.24,280.79,280.79,290.59,304.07,316.94,345.13,345.13,400.29,399.68,436.44,432.77,459.12,478.73,478.47,479.96,477.56,474.89,475.16,473.82,472.22,472.22,471.16,470.62,472.49,469.56,469.02,467.95,467.69,467.95,466.35,464.22,462.62,462.09,461.82,463.15,463.15,463.69,463.95,465.55,465.55,463.42,462.62,463.69,458.62,458.62,455.77,449.03,449.03,441.07,440.45,440.45,440.45,425.13,425.13,422.07,422.07,427.58,426.36,420.84,420.84,422.68,417.78,417.78,415.33,415.33,415.33,407.97,407.97,405.52,406.14,403.07,387.14,387.14,378.56,377.94,366.91,351.59,350.98,352.21,352.21,357.11,356.5,343.63,328.92,324.02,324.02,324.02,321.56,321.56,315.44,326.47,326.47,326.47,329.53,329.53,303.79,303.79,283.57,282.34,257.22,251.7,235.16,234.54,230.87,210.64],""all_points_y"":[316.56,296.06,296.06,236.36,236.36,206.07,205.18,204.29,204.29,206.07,206.07,183.79,159.73,149.04,149.04,160.62,160.62,160.62,159.73,164.19,156.17,156.17,157.06,159.73,158.84,136.57,136.57,121.42,121.42,98.25,81.32,59.05,59.05,27.86,21.74,19.9,15.61,10.71,11.32,11.32,11.32,13.77,19.9,25.42,25.42,22.35,24.8,29.09,29.71,46.25,76.28,92.57,291.41,291.68,281.81,271.67,270.07,275.68,280.48,278.88,279.68,282.88,288.75,286.08,286.61,290.35,291.41,291.95,293.55,289.55,289.28,288.75,283.68,283.68,277.28,277.28,248.47,248.47,241,234.33,234.86,225.53,225.53,223.73,206.58,206.58,204.74,193.09,186.96,186.96,186.96,186.96,197.38,197.38,210.25,229.86,243.96,243.96,241.51,252.54,252.54,268.47,268.47,272.76,266.63,265.41,240.28,239.67,215.15,205.35,205.35,200.45,198.61,216.99,240.28,240.89,277.05,277.05,299.73,308.92,321.79,326.08,318.11,292.98,292.98,274.6,274.6,251.92,221.28,221.28,221.28,204.74,204.74,209.64,209.64,231.09,231.09,249.47,278.28,324.24,324.24,329.14,316.27]}","{""category"":""dog""}"
000000240393.jpg,178284,"{""width"":478,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[330.12,342.14,360.67,363.67,363.67,377.19,373.69,359.67,349.15,325.61,309.59,304.58,299.07,282.04,276.03,250.49,238.97,229.96,218.44,204.92,179.38,178.88,178.38,176.88,144.82,128.8,122.79,108.27,99.75,101.26,116.28,125.29,128.3,128.8,152.34,162.35,169.36,171.14,172.46,184.36,194.6,204.84,246.8,261.01,276.54,298.02,321.8,325.11,326.43],""all_points_y"":[311.28,346.84,373.88,394.42,400.43,414.95,424.96,439.99,442.49,437.48,427.97,417.45,405.43,412.95,414.95,437.99,432.98,427.97,425.97,406.94,400.93,381.4,367.87,360.86,376.39,373.38,369.38,369.38,360.86,355.86,351.35,348.34,340.33,332.32,298.26,291.75,288.25,256.48,246.56,216.83,202.62,194.36,184.78,177.51,182.47,195.35,231.7,255.15,295.13]}","{""category"":""dog""}"
000000088899.jpg,97425,"{""width"":491,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[339.35,338.06,338.06,363.87,369.03,348.39,379.35,384.52,385.81,385.81,405.16,410.32,412.9,432.26,424.52,434.84,415.48,418.06,407.74,384.52,370.32,341.94,318.71,321.29,327.74,318.71,310.97,312.26,317.42,307.1,307.1,335.48],""all_points_y"":[470.45,391.74,380.13,378.84,378.84,395.61,394.32,378.84,458.84,471.74,465.29,438.19,426.58,418.84,354.32,311.74,244.65,208.52,176.26,163.35,159.48,164.65,168.52,187.87,205.94,242.06,293.68,354.32,425.29,466.58,473.03,471.74]}","{""category"":""dog""}"
000000548500.jpg,92966,"{""width"":640,""height"":428}",1,0,"{""name"":""polygon"",""all_points_x"":[362.29,374.39,405.52,441.83,429.73,410.71,393.41,384.77,389.09,368.34,352.78,333.75,317.33,283.6,259.39,232.59,210.97,186.76,153.04,133.16,127.97,166.01,185.03,203.19,208.38,209.24,193.68,356.23],""all_points_y"":[405.52,335.48,271.5,168.61,148.72,129.7,138.34,127.1,109.81,95.11,90.79,108.08,128.83,161.69,180.71,224.81,263.72,304.36,346.72,377.85,401.2,402.06,394.28,384.77,364.88,396.87,422.81,423.68]}","{""category"":""dog""}"
000000384416.jpg,132091,"{""width"":483,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[479.79,462.89,444.22,442.44,432.66,414.88,413.1,417.54,426.44,433.55,447.78,446,441.55,436.22,445.11,439.77,459.34,459.34,466.45,481.57,483],""all_points_y"":[543.36,542.47,536.24,525.57,522.02,525.57,538.02,546.92,556.7,569.15,578.93,583.37,589.6,587.82,597.6,605.6,608.27,598.49,587.82,587.82,586.04]}","{""category"":""dog""}"
000000395514.jpg,145768,"{""width"":616,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[56.66,59.24,52.8,66.96,45.07,37.34,56.66,59.24,84.99,103.02,100.44,115.9,142.94,131.35,121.05,115.9,117.18,131.35,137.79,137.79,128.77,131.35,127.48,108.17,105.59,83.7,72.11,59.24,51.51,36.06,50.22,52.8,61.81],""all_points_y"":[472.17,497.92,468.3,443.84,436.11,419.37,409.07,425.81,425.81,438.69,425.81,423.23,428.38,441.26,455.43,483.76,521.1,535.26,567.46,586.77,603.51,633.13,630.56,609.95,582.91,607.38,624.12,631.84,606.09,577.76,554.58,533.98,501.78]}","{""category"":""dog""}"
000000437119.jpg,191657,"{""width"":480,""height"":640}",2,0,"{""name"":""polygon"",""all_points_x"":[240.48,221.09,209.45,209.45,191.35,191.35,188.77,195.23,206.87,222.38,222.38,239.19,254.71,274.1,281.86,275.39,270.22,281.86,310.3,350.38,385.29,385.29,399.52,399.52,391.76,373.66,363.31,347.8,332.28,311.6,276.69,262.46,232.73],""all_points_y"":[338.75,325.82,307.72,284.44,272.81,244.36,231.43,223.68,221.09,218.51,223.68,228.85,212.04,205.58,209.45,232.73,258.59,262.46,257.29,266.34,284.44,298.67,305.13,320.65,328.4,332.28,337.45,342.63,340.04,329.7,333.58,349.09,345.21]}","{""category"":""dog""}"
000000106356.jpg,190854,"{""width"":640,""height"":480}",2,0,"{""name"":""polygon"",""all_points_x"":[298.19,309.27,312.04,315.5,316.89,319.66,321.04,317.58,315.5,314.12,314.12,317.58,319.66,318.27,316.89,315.5,312.74,312.74,310.66,305.81,303.04,300.27,299.58,303.73,309.97,318.27,326.58,330.74,339.05,343.2,348.05,358.44,366.75,370.9,368.82,363.98,358.44,354.97,354.97,358.44,363.28,366.75,369.52,370.9,379.9,387.52,389.6,390.29,380.6,375.06,366.75,362.59,359.13,353.59,348.74,344.59,341.82,334.89,330.74,327.97,319.66,312.74,305.81,298.89,292.65,290.58],""all_points_y"":[274.62,280.85,280.16,269.77,260.77,251.76,246.23,235.84,221.99,207.45,199.14,192.21,183.9,179.75,170.06,161.05,161.75,170.75,173.52,169.36,161.75,156.21,150.67,143.05,136.82,133.36,134.74,134.74,134.74,137.51,136.82,136.82,141.66,146.51,153.44,158.98,165.21,172.83,177.67,185.29,191.52,197.06,206.06,211.6,221.3,237.22,240.69,244.15,253.84,259.38,268.38,278.08,283.62,291.93,296.77,308.55,314.09,318.24,311.32,309.24,306.47,299.54,294.7,288.46,284.31,275.31]}","{""category"":""dog""}"
000000308645.jpg,105336,"{""width"":500,""height"":375}",1,0,"{""name"":""polygon"",""all_points_x"":[388.45,395.02,432.67,439.84,436.85,423.71,421.32,423.71,432.67,432.67,448.2,468.52,487.64,496.61,499.59,500,500,473.9,449.4,399.21,344.23,337.66,346.62,354.39,364.55,369.93,378.89,396.82,399.8,394.43],""all_points_y"":[229.33,217.38,186.9,174.95,164.2,155.23,144.48,130.14,122.37,103.25,87.12,80.54,91.3,93.69,95.48,174.36,372.93,372.93,372.93,366.96,371.74,371.74,351.42,323.34,304.81,287.48,276.73,268.36,260,253.42]}","{""category"":""dog""}"
000000471015.jpg,277672,"{""width"":640,""height"":467}",1,0,"{""name"":""polygon"",""all_points_x"":[48.63,59.31,57.66,62.59,65.88,72.45,74.5,72.45,67.11,66.7,64.24,63,61.36,63.41,65.06,65.47,62.59,58.08,57.25,58.49,53.97,52.74,49.86,49.45,42.47],""all_points_y"":[344.41,341.53,335.78,333.73,327.16,331.68,332.5,341.53,350.16,352.62,358.78,359.6,363.3,367.82,370.28,370.28,370.69,369.46,362.07,355.09,360.83,354.67,349.34,348.51,342.36]}","{""category"":""dog""}"
000000049097.jpg,174986,"{""width"":640,""height"":361}",1,0,"{""name"":""polygon"",""all_points_x"":[559.27,574.07,578.89,580.62,578.89,578.21,577.52,576.14,574.07,570.98,568.22,562.02,558.24,556.86,556.17,554.8,555.14,554.45,553.42,552.73,549.98,543.43,542.75,539.99,535.86,534.83,533.45,535.86,537.93,542.75,538.61,535.86,530.7,525.88,523.81,518.99,518.3,513.48,511.76,507.97,504.87,503.84,501.78,500.05,498.33,496.96,495.58,494.89,491.1,488.35,485.59,487.32,487.66,488.35,497.3,501.43,499.02,501.78,501.09,499.37,500.4,496.96,496.27,495.23,495.23,495.58,496.27,496.37,497.83,496.37,496.37,489.1,486.19,489.1,493.46,496.37,498.56,503.65,508.75,518.94,517.48,524.76,526.94,520.39,539.32,535.68,551.69,556.06,558.24],""all_points_y"":[298.48,297.79,296.41,295.38,293.66,291.25,288.49,287.46,286.08,285.05,282.64,284.02,285.05,285.4,282.3,277.13,273.35,261.3,249.94,236.51,229.28,217.57,208.28,206.9,202.42,197.95,186.59,189.69,191.06,182.8,179.01,176.26,170.06,170.06,169.03,167.65,166.96,166.27,166.27,166.27,168,168.68,168.68,167.65,168.68,173.16,176.26,178.32,181.42,183.83,186.24,189.69,192.44,196.23,197.95,197.95,199.67,204.15,206.9,209.65,216.2,221.7,229.62,237.2,245.12,248.56,253.38,274.35,277.99,284.54,291.82,301.28,304.92,307.1,307.83,306.38,302.01,302.01,299.83,297.64,300.55,305.65,306.38,311.47,314.38,304.19,304.92,302.01,300.55]}","{""category"":""dog""}"
000000070815.jpg,74222,"{""width"":427,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[189.71,194.54,199.38,193.05,196.4,192.31,188.22,188.96,186.36,189.71,193.43,202.36,211.28,220.59,241.79,245.51,244.77,239.93,228.77,218.73,221.7,219.1,219.47,223.93,225.79,227.28,230.26,231.75,228.4,223.56,224.68,222.07,222.07,225.05,217.24,213.52,217.98,217.98,217.98,217.98,217.98,217.98,217.98,217.61,217.24,217.24,214.63,208.31,203.84,202.36,208.31,211.28,211.28,213.89,213.52,208.68,208.31,206.45,202.73,202.36,201.98,201.61,199.75,191.19],""all_points_y"":[365.27,355.97,348.16,339.97,334.76,332.9,323.97,314.67,305.74,297.19,287.89,275.61,269.28,269.28,277.47,278.96,283.79,288.26,291.23,290.49,292.35,297.19,301.28,299.05,293.47,292.72,297.93,303.51,319.14,328.81,338.48,348.16,357.83,365.64,366.76,360.06,343.69,343.69,343.32,343.32,342.58,342.58,340.35,336.62,333.65,327.7,328.44,329.93,332.53,334.39,334.02,333.65,337,357.46,357.09,356.72,351.88,343.69,337.37,343.32,350.02,361.92,367.13,365.64]}","{""category"":""dog""}"
